ID_LEAD,DATE_CREATION,CODE_POSTAL,VILLE,YEAR_NAISSANCE,GENDER
8295307592030,2023-03-17 14:06:53.362672,94000,CRETEIL,1962,H
4552826143070,2023-03-17 18:20:40.088017,69001,LYON,1975,H
8969619456350,2023-03-17 22:34:26.813362,31100,TOULOUSE,1983,H
3873439891831,2023-03-18 02:48:13.538707,21100,DIJON,1970,H
9355426939265,2023-03-18 07:02:00.264052,83100,TOULON,1967,H
1310622892430,2023-03-18 11:15:46.989397,13100,AIX-EN-PROVENCE,1983,H
1525026079120,2023-03-18 15:29:33.714742,63000,CLERMONT-FERRAND,1972,H
5950914871705,2023-03-18 19:43:20.440088,44000,NANTES,1956,H
7591231340963,2023-03-18 23:57:07.165433,35000,RENNES,1943,H
8105930342832,2023-03-19 04:10:53.890778,72000,LE MANS,1962,H
9175299146162,2023-03-19 08:24:40.616123,31000,TOULOUSE,1947,H
1146976190908,2023-03-19 12:38:27.341468,59800,LILLE,1984,H
6205954343375,2023-03-19 16:52:14.066813,93200,SAINT-DENIS,1964,H
3223468982747,2023-03-19 21:06:00.792158,59800,LILLE,1954,F
9107914080739,2023-03-20 01:19:47.517503,93100,MONTREUIL,1988,H
4782822506983,2023-03-20 05:33:34.242848,35700,RENNES,1982,H
4322181497341,2023-03-20 09:47:20.968193,83000,TOULON,1948,H
8938506830343,2023-03-20 14:01:07.693538,33100,BORDEAUX,1989,H
3689623994892,2023-03-20 18:14:54.418883,92000,NANTERRE,1995,H
1965234831891,2023-03-20 22:28:41.144228,38000,GRENOBLE,1952,H
4708669604421,2023-03-21 02:42:27.869573,54000,NANCY,1957,H
1637917573702,2023-03-21 06:56:14.594918,29200,BREST,1968,H
7020342428235,2023-03-21 11:10:01.320264,13008,MARSEILLE,1975,H
2411629920845,2023-03-21 15:23:48.045609,59800,LILLE,1981,F
6512707125838,2023-03-21 19:37:34.770954,67000,STRASBOURG,1970,F
6596833034832,2023-03-21 23:51:21.496299,63000,CLERMONT-FERRAND,1951,F
8895315493470,2023-03-22 04:05:08.221644,33000,BORDEAUX,1971,H
5060110107237,2023-03-22 08:18:54.946989,34000,MONTPELLIER,1942,F
3765527102055,2023-03-22 12:32:41.672334,21100,DIJON,1988,F
9940222427758,2023-03-22 16:46:28.397679,67000,STRASBOURG,1975,F
4960202441345,2023-03-22 21:00:15.123024,31000,TOULOUSE,1980,H
8593231987335,2023-03-23 01:14:01.848369,13008,MARSEILLE,1991,F
5541753897608,2023-03-23 05:27:48.573714,69001,LYON,1977,H
3376308109962,2023-03-23 09:41:35.299059,34080,MONTPELLIER,1968,H
2612400571020,2023-03-23 13:55:22.024404,38100,GRENOBLE,1967,H
5343289918092,2023-03-23 18:09:08.749749,37000,TOURS,1942,F
9144721785490,2023-03-23 22:22:55.475095,83100,TOULON,1968,F
3272492335764,2023-03-24 02:36:42.200440,67000,STRASBOURG,1957,H
8642177417889,2023-03-24 06:50:28.925785,31100,TOULOUSE,1974,H
2176788578988,2023-03-24 11:04:15.651130,59800,LILLE,1949,H
4070552584895,2023-03-24 15:18:02.376475,35000,RENNES,1939,H
3480912577221,2023-03-24 19:31:49.101820,93100,MONTREUIL,1967,H
8791352820425,2023-03-24 23:45:35.827165,59800,LILLE,1989,H
7242599842529,2023-03-25 03:59:22.552510,6100,NICE,1983,F
8670569153254,2023-03-25 08:13:09.277855,92000,NANTERRE,1970,H
3697041621740,2023-03-25 12:26:56.003200,31100,TOULOUSE,1968,H
4989521347311,2023-03-25 16:40:42.728545,57000,METZ,1964,F
3841298547445,2023-03-25 20:54:29.453890,54000,NANCY,1968,F
4006895928054,2023-03-26 01:08:16.179235,63000,CLERMONT-FERRAND,1974,F
9027226190592,2023-03-26 05:22:02.904580,57000,METZ,1984,H
2162262721281,2023-03-26 09:35:49.629925,59000,LILLE,1968,F
6626818310914,2023-03-26 13:49:36.355271,57000,METZ,1947,H
6115858367234,2023-03-26 18:03:23.080616,75008,PARIS,1959,F
9003454448395,2023-03-26 22:17:09.805961,13001,MARSEILLE,1966,F
3419949744910,2023-03-27 02:30:56.531306,83000,TOULON,1959,F
7578322617106,2023-03-27 06:44:43.256651,54000,NANCY,1980,H
5213705028388,2023-03-27 10:58:29.981996,63000,CLERMONT-FERRAND,1982,H
7408099279669,2023-03-27 15:12:16.707341,67000,STRASBOURG,1986,F
1571078128450,2023-03-27 19:26:03.432686,44000,NANTES,1976,F
4999139017544,2023-03-27 23:39:50.158031,49000,ANGERS,1981,H
6414171685733,2023-03-28 03:53:36.883376,35700,RENNES,1956,F
1262740161385,2023-03-28 08:07:23.608721,69001,LYON,1982,H
4584155202411,2023-03-28 12:21:10.334066,69001,LYON,1987,H
9167971697523,2023-03-28 16:34:57.059411,34080,MONTPELLIER,1945,F
2731861033852,2023-03-28 20:48:43.784756,57000,METZ,1981,H
6024427258748,2023-03-29 01:02:30.510102,72000,LE MANS,1972,H
8641672856450,2023-03-29 05:16:17.235447,78000,VERSAILLES,1968,F
8547815572360,2023-03-29 09:30:03.960792,91000,EVRY,1992,H
8574397891476,2023-03-29 13:43:50.686137,13100,AIX-EN-PROVENCE,1956,H
8045426426807,2023-03-29 17:57:37.411482,34080,MONTPELLIER,1965,F
8619183981501,2023-03-29 22:11:24.136827,76000,ROUEN,1951,F
5216031065023,2023-03-30 02:25:10.862172,75001,PARIS,1985,H
8429740508110,2023-03-30 06:38:57.587517,13008,MARSEILLE,1973,H
2829129728976,2023-03-30 10:52:44.312862,21000,DIJON,1974,H
7821458359250,2023-03-30 15:06:31.038207,33100,BORDEAUX,1971,F
6367932826581,2023-03-30 19:20:17.763552,67100,STRASBOURG,1996,H
5705646687195,2023-03-30 23:34:04.488897,93100,MONTREUIL,1973,H
3233974109149,2023-03-31 03:47:51.214242,38000,GRENOBLE,1996,F
7550575494109,2023-03-31 08:01:37.939587,92000,NANTERRE,1969,H
6359432512481,2023-03-31 12:15:24.664932,83000,TOULON,2006,H
8066816721889,2023-03-31 16:29:11.390278,38000,GRENOBLE,2002,F
3371456512997,2023-03-31 20:42:58.115623,75015,PARIS,1962,H
8920406311928,2023-04-01 00:56:44.840968,83000,TOULON,1983,H
4912578249729,2023-04-01 05:10:31.566313,69001,LYON,1989,F
5689830556678,2023-04-01 09:24:18.291658,35000,RENNES,1955,F
8456890827798,2023-04-01 13:38:05.017003,29200,BREST,1970,H
3126540059671,2023-04-01 17:51:51.742348,6100,NICE,1961,H
8421030478871,2023-04-01 22:05:38.467693,38000,GRENOBLE,1977,F
7493855855640,2023-04-02 02:19:25.193038,29200,BREST,1934,F
5490660131869,2023-04-02 06:33:11.918383,34080,MONTPELLIER,1984,H
9013850326049,2023-04-02 10:46:58.643728,69003,LYON,1948,H
9893653791790,2023-04-02 15:00:45.369073,38100,GRENOBLE,1975,H
8447267750968,2023-04-02 19:14:32.094418,54000,NANCY,1999,F
1069672023102,2023-04-02 23:28:18.819763,21100,DIJON,1967,H
9949137585218,2023-04-03 03:42:05.545109,92000,NANTERRE,1970,F
4851663062086,2023-04-03 07:55:52.270454,29200,BREST,1990,F
7764282819655,2023-04-03 12:09:38.995799,34000,MONTPELLIER,1988,F
4857641387082,2023-04-03 16:23:25.721144,37000,TOURS,1975,F
6219637179468,2023-04-03 20:37:12.446489,91000,EVRY,1969,F
1636054287443,2023-04-04 00:50:59.171834,37000,TOURS,2006,H
6002712888403,2023-04-04 05:04:45.897179,33000,BORDEAUX,1959,H
7849294414937,2023-04-04 09:18:32.622524,33100,BORDEAUX,1982,F
4879299101788,2023-04-04 13:32:19.347869,13008,MARSEILLE,1994,H
2702592885859,2023-04-04 17:46:06.073214,83000,TOULON,1960,H
7184903980131,2023-04-04 21:59:52.798559,38000,GRENOBLE,1975,H
4508779725926,2023-04-05 02:13:39.523904,35000,RENNES,1956,H
5373029762150,2023-04-05 06:27:26.249249,29200,BREST,1968,F
3730373395561,2023-04-05 10:41:12.974594,38000,GRENOBLE,1975,F
5250475836523,2023-04-05 14:54:59.699939,92000,NANTERRE,1977,H
5009078535284,2023-04-05 19:08:46.425285,31000,TOULOUSE,1967,F
6662762873973,2023-04-05 23:22:33.150630,6100,NICE,1981,H
5282983658612,2023-04-06 03:36:19.875975,72000,LE MANS,1987,F
4078014088309,2023-04-06 07:50:06.601320,54000,NANCY,1965,H
6709761229947,2023-04-06 12:03:53.326665,83000,TOULON,1977,F
8375870047356,2023-04-06 16:17:40.052010,54000,NANCY,1974,H
8903770915963,2023-04-06 20:31:26.777355,75015,PARIS,1958,H
7303747617919,2023-04-07 00:45:13.502700,75015,PARIS,1976,F
7600026240132,2023-04-07 04:59:00.228045,75015,PARIS,1974,H
5045794587789,2023-04-07 09:12:46.953390,33100,BORDEAUX,1983,F
5765238211732,2023-04-07 13:26:33.678735,93200,SAINT-DENIS,1968,H
2491441169566,2023-04-07 17:40:20.404080,35000,RENNES,1969,H
9071581316256,2023-04-07 21:54:07.129425,13100,AIX-EN-PROVENCE,1961,H
7187551012007,2023-04-08 02:07:53.854770,14000,CAEN,1983,H
6491543454898,2023-04-08 06:21:40.580116,63000,CLERMONT-FERRAND,1981,H
2670761624755,2023-04-08 10:35:27.305461,31000,TOULOUSE,1963,F
9617391928517,2023-04-08 14:49:14.030806,72000,LE MANS,1971,H
1816395826375,2023-04-08 19:03:00.756151,54000,NANCY,1988,F
9513499542734,2023-04-08 23:16:47.481496,33100,BORDEAUX,1955,H
5842662343889,2023-04-09 03:30:34.206841,59800,LILLE,2000,H
4346352157905,2023-04-09 07:44:20.932186,37000,TOURS,1963,H
2897317610712,2023-04-09 11:58:07.657531,59800,LILLE,1993,H
8456973305065,2023-04-09 16:11:54.382876,31100,TOULOUSE,1946,F
4958200546538,2023-04-09 20:25:41.108221,83000,TOULON,1998,H
1962009478382,2023-04-10 00:39:27.833566,37000,TOURS,1957,H
6593186481402,2023-04-10 04:53:14.558911,92100,BOULOGNE-BILLANCOURT,1976,H
1078071379200,2023-04-10 09:07:01.284256,59000,LILLE,1980,H
4390553830673,2023-04-10 13:20:48.009601,49000,ANGERS,1972,H
8941650134291,2023-04-10 17:34:34.734946,35000,RENNES,1965,H
4274391336215,2023-04-10 21:48:21.460292,54000,NANCY,1988,H
6790699566383,2023-04-11 02:02:08.185637,54000,NANCY,1987,F
3540397376821,2023-04-11 06:15:54.910982,76000,ROUEN,1965,F
8839029704013,2023-04-11 10:29:41.636327,57000,METZ,2000,H
4916592297296,2023-04-11 14:43:28.361672,93200,SAINT-DENIS,1983,H
4185375163760,2023-04-11 18:57:15.087017,35000,RENNES,1934,F
1972460406130,2023-04-11 23:11:01.812362,59000,LILLE,1989,F
2744294131065,2023-04-12 03:24:48.537707,13100,AIX-EN-PROVENCE,1957,F
6210466563459,2023-04-12 07:38:35.263052,75008,PARIS,1983,F
7609944458632,2023-04-12 11:52:21.988397,38000,GRENOBLE,1967,H
3818790700431,2023-04-12 16:06:08.713742,35000,RENNES,1965,F
2149293802900,2023-04-12 20:19:55.439087,91000,EVRY,1958,F
8766086268323,2023-04-13 00:33:42.164432,33000,BORDEAUX,1978,H
5987271165349,2023-04-13 04:47:28.889777,83100,TOULON,1945,H
8206545405349,2023-04-13 09:01:15.615123,49000,ANGERS,1983,H
5608685946287,2023-04-13 13:15:02.340468,59000,LILLE,1971,H
2377279391154,2023-04-13 17:28:49.065813,93100,MONTREUIL,1971,H
9347629401522,2023-04-13 21:42:35.791158,94000,CRETEIL,1991,H
6181717788082,2023-04-14 01:56:22.516503,45000,ORLEANS,1979,H
9790030300608,2023-04-14 06:10:09.241848,75008,PARIS,1972,H
1300028474821,2023-04-14 10:23:55.967193,72000,LE MANS,1981,H
3234796258766,2023-04-14 14:37:42.692538,13100,AIX-EN-PROVENCE,1938,F
1448661042641,2023-04-14 18:51:29.417883,67100,STRASBOURG,1987,H
4726809183699,2023-04-14 23:05:16.143228,78000,VERSAILLES,1957,F
1112772920790,2023-04-15 03:19:02.868573,49000,ANGERS,1962,F
4208386491865,2023-04-15 07:32:49.593918,35000,RENNES,1975,F
5099195581922,2023-04-15 11:46:36.319263,44100,NANTES,1987,F
4523015194083,2023-04-15 16:00:23.044608,93100,MONTREUIL,1986,H
4029137864181,2023-04-15 20:14:09.769953,69001,LYON,1982,H
9308251047444,2023-04-16 00:27:56.495299,49000,ANGERS,2001,H
6927099938333,2023-04-16 04:41:43.220644,13100,AIX-EN-PROVENCE,1990,F
7074904524324,2023-04-16 08:55:29.945989,31100,TOULOUSE,1997,H
9326430209573,2023-04-16 13:09:16.671334,14000,CAEN,1954,H
2440720959016,2023-04-16 17:23:03.396679,45000,ORLEANS,1965,F
3637250836013,2023-04-16 21:36:50.122024,93100,MONTREUIL,1963,F
7721179596335,2023-04-17 01:50:36.847369,37000,TOURS,1966,F
1982958945854,2023-04-17 06:04:23.572714,38100,GRENOBLE,1972,F
8067296249412,2023-04-17 10:18:10.298059,31000,TOULOUSE,1953,H
1183696733769,2023-04-17 14:31:57.023404,91000,EVRY,1984,H
5203640141388,2023-04-17 18:45:43.748749,67000,STRASBOURG,1973,H
9190895306317,2023-04-17 22:59:30.474094,75015,PARIS,1963,F
9922271004243,2023-04-18 03:13:17.199439,35000,RENNES,1994,H
6107378173524,2023-04-18 07:27:03.924784,94000,CRETEIL,1934,H
3652162143838,2023-04-18 11:40:50.650130,33000,BORDEAUX,1974,F
2699840374367,2023-04-18 15:54:37.375475,6100,NICE,1972,H
3342691124832,2023-04-18 20:08:24.100820,75008,PARIS,1956,F
5484883461731,2023-04-19 00:22:10.826165,21100,DIJON,1961,F
5177715770986,2023-04-19 04:35:57.551510,59800,LILLE,1974,F
5514948822635,2023-04-19 08:49:44.276855,83100,TOULON,1973,H
5479442138739,2023-04-19 13:03:31.002200,31000,TOULOUSE,1997,H
8925717055094,2023-04-19 17:17:17.727545,83100,TOULON,1983,F
5457100359288,2023-04-19 21:31:04.452890,94000,CRETEIL,1967,F
2568982644345,2023-04-20 01:44:51.178235,44000,NANTES,1968,H
9322893395580,2023-04-20 05:58:37.903580,83100,TOULON,1956,H
9589190870669,2023-04-20 10:12:24.628925,54000,NANCY,1976,H
6062761297567,2023-04-20 14:26:11.354270,37000,TOURS,1995,F
3344281388737,2023-04-20 18:39:58.079615,13100,AIX-EN-PROVENCE,1959,H
7562628843201,2023-04-20 22:53:44.804960,92100,BOULOGNE-BILLANCOURT,1953,H
1798989137615,2023-04-21 03:07:31.530306,93100,MONTREUIL,1961,F
5202188617429,2023-04-21 07:21:18.255651,69001,LYON,1977,H
6497201407702,2023-04-21 11:35:04.980996,93200,SAINT-DENIS,1959,F
4193932199652,2023-04-21 15:48:51.706341,33100,BORDEAUX,1934,H
2661697013503,2023-04-21 20:02:38.431686,14000,CAEN,1973,H
4510993893127,2023-04-22 00:16:25.157031,44000,NANTES,1994,H
2586226837257,2023-04-22 04:30:11.882376,29200,BREST,1983,H
4566684813074,2023-04-22 08:43:58.607721,59800,LILLE,1965,H
7632685418264,2023-04-22 12:57:45.333066,95000,CERGY,1999,H
8735167891230,2023-04-22 17:11:32.058411,13100,AIX-EN-PROVENCE,1972,H
3655987185450,2023-04-22 21:25:18.783756,14000,CAEN,1969,F
3678660282155,2023-04-23 01:39:05.509101,38100,GRENOBLE,1951,H
6730414343981,2023-04-23 05:52:52.234446,59800,LILLE,1955,F
8325343299378,2023-04-23 10:06:38.959791,6000,NICE,1962,H
7783670499127,2023-04-23 14:20:25.685137,63000,CLERMONT-FERRAND,2006,H
7461504468806,2023-04-23 18:34:12.410482,76000,ROUEN,1961,H
6740963739474,2023-04-23 22:47:59.135827,35000,RENNES,1964,H
4645064558423,2023-04-24 03:01:45.861172,76000,ROUEN,1971,H
3682624882530,2023-04-24 07:15:32.586517,35700,RENNES,2000,H
9332469647203,2023-04-24 11:29:19.311862,91000,EVRY,1986,H
7832559175545,2023-04-24 15:43:06.037207,93100,MONTREUIL,1992,H
3813226792833,2023-04-24 19:56:52.762552,91000,EVRY,2005,H
1000891074434,2023-04-25 00:10:39.487897,78000,VERSAILLES,1975,H
1447658833796,2023-04-25 04:24:26.213242,94000,CRETEIL,1986,H
3803212203916,2023-04-25 08:38:12.938587,67100,STRASBOURG,1935,F
3549501802386,2023-04-25 12:51:59.663932,37000,TOURS,1977,H
9140335921047,2023-04-25 17:05:46.389277,13100,AIX-EN-PROVENCE,1955,F
6702585497510,2023-04-25 21:19:33.114622,6100,NICE,1998,H
7297950402476,2023-04-26 01:33:19.839967,67000,STRASBOURG,1982,F
8538117556141,2023-04-26 05:47:06.565313,34000,MONTPELLIER,1973,H
7671477192622,2023-04-26 10:00:53.290658,29200,BREST,1988,F
2821944199088,2023-04-26 14:14:40.016003,59000,LILLE,1981,H
5558087665594,2023-04-26 18:28:26.741348,44100,NANTES,1978,H
1167708342206,2023-04-26 22:42:13.466693,59000,LILLE,1978,H
3635338299330,2023-04-27 02:56:00.192038,34080,MONTPELLIER,1947,H
4763810187205,2023-04-27 07:09:46.917383,93200,SAINT-DENIS,1969,F
5050527500241,2023-04-27 11:23:33.642728,44000,NANTES,1967,H
8407742891988,2023-04-27 15:37:20.368073,94000,CRETEIL,1966,H
4598266513367,2023-04-27 19:51:07.093418,93200,SAINT-DENIS,1965,H
6057105311704,2023-04-28 00:04:53.818763,57000,METZ,1976,H
5159804225498,2023-04-28 04:18:40.544108,59800,LILLE,1979,H
5268226426844,2023-04-28 08:32:27.269453,13100,AIX-EN-PROVENCE,1972,H
7277311477736,2023-04-28 12:46:13.994798,35700,RENNES,1957,H
8188206041070,2023-04-28 17:00:00.720144,29200,BREST,1958,H
8620508956669,2023-04-28 21:13:47.445489,93100,MONTREUIL,1978,H
7604217399317,2023-04-29 01:27:34.170834,34000,MONTPELLIER,1963,H
4362663151657,2023-04-29 05:41:20.896179,34080,MONTPELLIER,1977,H
2856638400570,2023-04-29 09:55:07.621524,33000,BORDEAUX,1974,H
2647331883069,2023-04-29 14:08:54.346869,35000,RENNES,1982,H
9431083796581,2023-04-29 18:22:41.072214,91000,EVRY,1977,F
4357353719911,2023-04-29 22:36:27.797559,76000,ROUEN,1954,F
8305665755250,2023-04-30 02:50:14.522904,38100,GRENOBLE,1973,F
1628506933365,2023-04-30 07:04:01.248249,83000,TOULON,1972,H
6763810801783,2023-04-30 11:17:47.973594,35700,RENNES,1996,F
6769963419785,2023-04-30 15:31:34.698939,31000,TOULOUSE,1979,H
8857042995342,2023-04-30 19:45:21.424284,34080,MONTPELLIER,1978,H
5842279221408,2023-04-30 23:59:08.149629,75015,PARIS,1987,H
5365889648827,2023-05-01 04:12:54.874974,34080,MONTPELLIER,1974,F
4136040712383,2023-05-01 08:26:41.600320,93200,SAINT-DENIS,1981,F
1875507660995,2023-05-01 12:40:28.325665,13001,MARSEILLE,1973,H
4004029417670,2023-05-01 16:54:15.051010,35700,RENNES,1973,H
3068556462280,2023-05-01 21:08:01.776355,21100,DIJON,1989,F
8488945731784,2023-05-02 01:21:48.501700,78000,VERSAILLES,1980,F
9477190043851,2023-05-02 05:35:35.227045,67100,STRASBOURG,1973,F
9177480382679,2023-05-02 09:49:21.952390,92100,BOULOGNE-BILLANCOURT,1957,H
5319950649561,2023-05-02 14:03:08.677735,13100,AIX-EN-PROVENCE,1971,H
3754839427291,2023-05-02 18:16:55.403080,44000,NANTES,1984,H
9027247425761,2023-05-02 22:30:42.128425,6100,NICE,1969,F
9959211124965,2023-05-03 02:44:28.853770,76000,ROUEN,1949,F
6225204070636,2023-05-03 06:58:15.579115,34000,MONTPELLIER,1961,H
8986988726524,2023-05-03 11:12:02.304460,29200,BREST,1966,H
6703568046333,2023-05-03 15:25:49.029805,94000,CRETEIL,1964,F
5045505050879,2023-05-03 19:39:35.755151,34000,MONTPELLIER,1953,H
9704154450178,2023-05-03 23:53:22.480496,33100,BORDEAUX,1958,F
8231582058776,2023-05-04 04:07:09.205841,13008,MARSEILLE,1966,H
9684730202415,2023-05-04 08:20:55.931186,37000,TOURS,1958,F
9184523864404,2023-05-04 12:34:42.656531,92100,BOULOGNE-BILLANCOURT,1991,F
9851244890453,2023-05-04 16:48:29.381876,49000,ANGERS,1997,H
9573774805339,2023-05-04 21:02:16.107221,67000,STRASBOURG,1972,F
6006764423523,2023-05-05 01:16:02.832566,67000,STRASBOURG,1973,H
5997690308964,2023-05-05 05:29:49.557911,69001,LYON,1983,F
5063039863141,2023-05-05 09:43:36.283256,95000,CERGY,1962,F
8916613646696,2023-05-05 13:57:23.008601,14000,CAEN,2002,H
2721421511020,2023-05-05 18:11:09.733946,44100,NANTES,1983,H
7382039021945,2023-05-05 22:24:56.459291,45000,ORLEANS,1982,H
4915696224634,2023-05-06 02:38:43.184636,44100,NANTES,1999,F
1539430664586,2023-05-06 06:52:29.909981,69001,LYON,1952,F
7849300216210,2023-05-06 11:06:16.635327,13008,MARSEILLE,1995,H
5262937901466,2023-05-06 15:20:03.360672,83100,TOULON,1983,F
8066021444003,2023-05-06 19:33:50.086017,35000,RENNES,1961,H
7523874556360,2023-05-06 23:47:36.811362,93200,SAINT-DENIS,1965,H
9458706893263,2023-05-07 04:01:23.536707,13100,AIX-EN-PROVENCE,1991,H
9549631015393,2023-05-07 08:15:10.262052,13008,MARSEILLE,1964,F
9780434586082,2023-05-07 12:28:56.987397,91000,EVRY,1970,H
8546855963108,2023-05-07 16:42:43.712742,33100,BORDEAUX,1940,F
2037789936108,2023-05-07 20:56:30.438087,75001,PARIS,1968,H
8496455207406,2023-05-08 01:10:17.163432,29200,BREST,1977,F
4997048027631,2023-05-08 05:24:03.888777,31100,TOULOUSE,1987,H
8730413976065,2023-05-08 09:37:50.614122,83100,TOULON,1986,F
6617183963652,2023-05-08 13:51:37.339467,78000,VERSAILLES,1987,H
3241218165255,2023-05-08 18:05:24.064812,13100,AIX-EN-PROVENCE,1954,F
5470077340171,2023-05-08 22:19:10.790158,13100,AIX-EN-PROVENCE,1974,F
2968535288336,2023-05-09 02:32:57.515503,78000,VERSAILLES,1966,F
4253696936466,2023-05-09 06:46:44.240848,6100,NICE,1952,F
9467473840665,2023-05-09 11:00:30.966193,92000,NANTERRE,2006,F
4499420858914,2023-05-09 15:14:17.691538,34080,MONTPELLIER,1955,H
2605159172652,2023-05-09 19:28:04.416883,59800,LILLE,1974,F
3550998121013,2023-05-09 23:41:51.142228,34080,MONTPELLIER,1968,F
9982783900215,2023-05-10 03:55:37.867573,78000,VERSAILLES,1987,H
1287263570492,2023-05-10 08:09:24.592918,69001,LYON,1986,F
6666262071877,2023-05-10 12:23:11.318263,13001,MARSEILLE,1967,F
3167553407565,2023-05-10 16:36:58.043608,78000,VERSAILLES,1939,F
3258434177620,2023-05-10 20:50:44.768953,35000,RENNES,1959,F
1661279980133,2023-05-11 01:04:31.494298,44100,NANTES,1956,H
3773644491371,2023-05-11 05:18:18.219643,76000,ROUEN,1977,H
1578101328497,2023-05-11 09:32:04.944989,92100,BOULOGNE-BILLANCOURT,1984,H
3708128742036,2023-05-11 13:45:51.670334,93100,MONTREUIL,1986,H
4471298050724,2023-05-11 17:59:38.395679,75015,PARIS,1982,F
3509457341101,2023-05-11 22:13:25.121024,6000,NICE,2005,H
3255492364986,2023-05-12 02:27:11.846369,83100,TOULON,1985,H
4604030962365,2023-05-12 06:40:58.571714,6000,NICE,1983,F
5828314188477,2023-05-12 10:54:45.297059,75015,PARIS,1977,F
4303048264395,2023-05-12 15:08:32.022404,83000,TOULON,1973,H
4780852988640,2023-05-12 19:22:18.747749,57000,METZ,1969,H
4377456528098,2023-05-12 23:36:05.473094,6000,NICE,1975,H
6003233606374,2023-05-13 03:49:52.198439,92100,BOULOGNE-BILLANCOURT,1983,H
6402715634410,2023-05-13 08:03:38.923784,34080,MONTPELLIER,2004,F
8700160002794,2023-05-13 12:17:25.649129,75015,PARIS,1983,F
7109782129393,2023-05-13 16:31:12.374474,75001,PARIS,1989,H
9633910999800,2023-05-13 20:44:59.099819,59000,LILLE,1968,F
9134295108354,2023-05-14 00:58:45.825165,35000,RENNES,1961,H
1167773846279,2023-05-14 05:12:32.550510,72000,LE MANS,1960,F
6977421363985,2023-05-14 09:26:19.275855,13008,MARSEILLE,1963,H
2328685333282,2023-05-14 13:40:06.001200,35000,RENNES,1977,F
2733572344612,2023-05-14 17:53:52.726545,34080,MONTPELLIER,1982,H
5626266995493,2023-05-14 22:07:39.451890,63000,CLERMONT-FERRAND,1986,H
7663110966066,2023-05-15 02:21:26.177235,78000,VERSAILLES,1997,H
9763856173876,2023-05-15 06:35:12.902580,76000,ROUEN,1960,H
9115222919992,2023-05-15 10:48:59.627925,14000,CAEN,1977,F
1977692703568,2023-05-15 15:02:46.353270,57000,METZ,1993,H
3137432865616,2023-05-15 19:16:33.078615,33100,BORDEAUX,1987,H
2839191276377,2023-05-15 23:30:19.803960,54000,NANCY,1988,F
9812922944350,2023-05-16 03:44:06.529305,63000,CLERMONT-FERRAND,1974,H
4828039531360,2023-05-16 07:57:53.254650,34000,MONTPELLIER,1958,F
1200572877666,2023-05-16 12:11:39.979996,6100,NICE,1980,H
6701075680102,2023-05-16 16:25:26.705341,33000,BORDEAUX,2006,H
5696182700924,2023-05-16 20:39:13.430686,35000,RENNES,1977,F
4313412651901,2023-05-17 00:53:00.156031,31100,TOULOUSE,1977,H
9928032930689,2023-05-17 05:06:46.881376,93100,MONTREUIL,1978,H
4740429532034,2023-05-17 09:20:33.606721,63000,CLERMONT-FERRAND,1984,F
4753142401938,2023-05-17 13:34:20.332066,78000,VERSAILLES,1971,H
4720469134233,2023-05-17 17:48:07.057411,67100,STRASBOURG,1974,F
4557253233573,2023-05-17 22:01:53.782756,93200,SAINT-DENIS,1975,F
8355191606194,2023-05-18 02:15:40.508101,6000,NICE,1968,H
2729342356410,2023-05-18 06:29:27.233446,75001,PARIS,1981,F
9721913723844,2023-05-18 10:43:13.958791,92100,BOULOGNE-BILLANCOURT,1982,H
9896826620868,2023-05-18 14:57:00.684136,35000,RENNES,1954,H
1926776343499,2023-05-18 19:10:47.409481,34080,MONTPELLIER,1966,F
5169231383505,2023-05-18 23:24:34.134826,35000,RENNES,1962,F
2563699428308,2023-05-19 03:38:20.860172,91000,EVRY,1956,F
6895536917461,2023-05-19 07:52:07.585517,92000,NANTERRE,1967,F
5227347397600,2023-05-19 12:05:54.310862,6100,NICE,1961,H
5627986529258,2023-05-19 16:19:41.036207,6000,NICE,1998,H
2528659393519,2023-05-19 20:33:27.761552,37000,TOURS,1971,H
4203294444542,2023-05-20 00:47:14.486897,45000,ORLEANS,1977,H
1111012854808,2023-05-20 05:01:01.212242,83000,TOULON,1949,H
7079425788953,2023-05-20 09:14:47.937587,21000,DIJON,1961,F
7894924872730,2023-05-20 13:28:34.662932,54000,NANCY,1984,H
8794606586909,2023-05-20 17:42:21.388277,59800,LILLE,1969,F
1339388513310,2023-05-20 21:56:08.113622,13001,MARSEILLE,1972,F
6190812056614,2023-05-21 02:09:54.838967,83000,TOULON,1968,H
4577201835049,2023-05-21 06:23:41.564312,95000,CERGY,1990,H
6581608434735,2023-05-21 10:37:28.289657,13008,MARSEILLE,1969,H
7421036579902,2023-05-21 14:51:15.015003,6000,NICE,1978,H
2545714285642,2023-05-21 19:05:01.740348,33100,BORDEAUX,1970,F
9539210234961,2023-05-21 23:18:48.465693,13100,AIX-EN-PROVENCE,1985,H
6017557253204,2023-05-22 03:32:35.191038,59800,LILLE,1983,F
4329371225173,2023-05-22 07:46:21.916383,67000,STRASBOURG,1957,F
7671402646617,2023-05-22 12:00:08.641728,75001,PARIS,1990,H
7288070130779,2023-05-22 16:13:55.367073,67100,STRASBOURG,1989,F
2778726321246,2023-05-22 20:27:42.092418,38100,GRENOBLE,1975,H
4326467718240,2023-05-23 00:41:28.817763,67000,STRASBOURG,1986,H
